Id,Weekly_Sales
12_6_2013-05-24,5450.652345557364
12_6_2013-05-31,5247.272552199025
12_6_2013-06-07,4996.161453214336
12_6_2013-06-14,7133.701673387682
12_6_2013-06-21,4105.279032147502
12_6_2013-06-28,3981.516079760945
12_6_2013-07-05,4784.524136550142
12_6_2013-07-12,3569.29910150911
12_6_2013-07-19,5218.697339242532
12_6_2013-07-26,4511.995167649484
12_7_2012-11-02,31722.10218276347
12_7_2012-11-09,42492.75749862511
12_7_2012-11-16,35557.26737470589
12_7_2012-11-23,93986.70767221076
12_7_2012-11-30,50967.024555333
12_7_2012-12-07,60148.628616023496
12_7_2012-12-14,93264.26312018855
12_7_2012-12-21,146341.08605618178
12_7_2012-12-28,70883.14995255122
12_7_2013-01-04,22757.518718794912
12_7_2013-01-11,17747.047467656106
12_7_2013-01-18,16653.98665279035
12_7_2013-01-25,18666.108524934545
12_7_2013-02-01,21281.048503410235
12_7_2013-02-08,26016.047380557113
12_7_2013-02-15,25712.98293862367
12_7_2013-02-22,28392.5036006417
12_7_2013-03-01,28406.33251606419
12_7_2013-03-08,28703.978342860293
12_7_2013-03-15,30011.53903085474
12_7_2013-03-22,28190.90596631937
12_7_2013-03-29,27669.268848067022
12_7_2013-04-05,35413.37701458553
12_7_2013-04-12,32797.51853635606
12_7_2013-04-19,29047.097905121755
12_7_2013-04-26,29246.657615353633
12_7_2013-05-03,29690.147052401277
12_7_2013-05-10,31071.542415411554
12_7_2013-05-17,30791.776729748963
12_7_2013-05-24,29407.456499075746
12_7_2013-05-31,31706.899047777115
12_7_2013-06-07,34410.92427405055
12_7_2013-06-14,31392.513962786932
12_7_2013-06-21,29407.456499075746
12_7_2013-06-28,29934.343181897937
12_7_2013-07-05,31294.67166390588
12_7_2013-07-12,26743.22512490877
12_7_2013-07-19,25766.724630667555
12_7_2013-07-26,22370.778716798985
12_8_2012-11-02,43160.081829390496
12_8_2012-11-09,45221.329831578034
12_8_2012-11-16,42330.13757735655
12_8_2012-11-23,42481.672948015934
12_8_2012-11-30,43580.354464266784
12_8_2012-12-07,43259.71592900691
12_8_2012-12-14,45414.174070308145
12_8_2012-12-21,45247.604937531534
12_8_2012-12-28,37825.82111985567
12_8_2013-01-04,41804.79604852869
12_8_2013-01-11,42435.50334214214
12_8_2013-01-18,39626.27335921025
12_8_2013-01-25,40775.73341516017
12_8_2013-02-01,45864.436703133404
12_8_2013-02-08,46273.20908780217
12_8_2013-02-15,43415.42402714953
12_8_2013-02-22,42723.83049670689
12_8_2013-03-01,44747.83657294817
12_8_2013-03-08,46637.53095059378
12_8_2013-03-15,42945.473100446725
12_8_2013-03-22,40760.2207025811
12_8_2013-03-29,37683.88223261332
12_8_2013-04-05,42685.86437073494
12_8_2013-04-12,40647.41149935034
12_8_2013-04-19,38236.252076538745
12_8_2013-04-26,37557.31503454069
12_8_2013-05-03,40408.06406826163
12_8_2013-05-10,39415.20839495873
12_8_2013-05-17,37659.37471206607
12_8_2013-05-24,38247.62336792051
12_8_2013-05-31,36981.798476523734
12_8_2013-06-07,39951.45349764352
12_8_2013-06-14,37568.686325922456
12_8_2013-06-21,37568.686325922456
12_8_2013-06-28,38861.48086456583
12_8_2013-07-05,39715.70225297678
12_8_2013-07-12,37524.6812765291
12_8_2013-07-19,36931.695432877445
12_8_2013-07-26,36348.18727321364
12_9_2012-11-02,14104.549508260654
12_9_2012-11-09,13190.317868759153
12_9_2012-11-16,13547.49271118661
12_9_2012-11-23,23414.10654806813
12_9_2012-11-30,12838.325547097824
12_9_2012-12-07,14223.37263258458
12_9_2012-12-14,15962.155791219719
12_9_2012-12-21,23403.133825614754
12_9_2012-12-28,19748.23493131939
12_9_2013-01-04,15226.948907604698
12_9_2013-01-11,13490.349403205175
12_9_2013-01-18,13051.726358749445
12_9_2013-01-25,13402.29070943499
12_9_2013-02-01,13848.240304390702
12_9_2013-02-08,16911.573312177276
12_9_2013-02-15,17080.125143846286
12_9_2013-02-22,18927.69341173978
12_9_2013-03-01,20972.62281824603
12_9_2013-03-08,22330.376115885792
12_9_2013-03-15,23546.04567959546
12_9_2013-03-22,24049.236000174573
12_9_2013-03-29,23555.264396550177
12_9_2013-04-05,24926.257339733726
12_9_2013-04-12,23811.983014458998
12_9_2013-04-19,22426.755262055012
12_9_2013-04-26,22426.755262055012
12_9_2013-05-03,23741.67056031243
12_9_2013-05-10,22213.671493300168
12_9_2013-05-17,21499.882585754392
12_9_2013-05-24,21943.84874904287
12_9_2013-05-31,22931.675636703858
12_9_2013-06-07,23604.220181089153
12_9_2013-06-14,25600.87492372112
12_9_2013-06-21,23401.22666581091
12_9_2013-06-28,23121.705458169254
12_9_2013-07-05,23326.10426868607
12_9_2013-07-12,20598.29375970618
12_9_2013-07-19,22631.61720544744
12_9_2013-07-26,19265.54613975686
12_10_2012-11-02,16934.643651508264
12_10_2012-11-09,19336.771913071458
12_10_2012-11-16,18002.96699750797
12_10_2012-11-23,18159.655276602476
12_10_2012-11-30,18182.866378531176
12_10_2012-12-07,15792.697480215338
12_10_2012-12-14,15786.421406633948
12_10_2012-12-21,16540.326425728952
12_10_2012-12-28,14303.074650040004
12_10_2013-01-04,14587.073547908472
12_10_2013-01-11,13808.680060197605
12_10_2013-01-18,13745.955568669562
12_10_2013-01-25,14018.366464162982
12_10_2013-02-01,15632.166932842905
12_10_2013-02-08,20597.070539876066
12_10_2013-02-15,18897.41336773167
12_10_2013-02-22,18357.958449334557
12_10_2013-03-01,19618.34110459677
12_10_2013-03-08,18703.781609316644
12_10_2013-03-15,20500.45728505116
12_10_2013-03-22,18302.055905856003
12_10_2013-03-29,19510.263252258414
12_10_2013-04-05,19605.93278786846
12_10_2013-04-12,17428.58192133426
12_10_2013-04-19,19689.549394763006
12_10_2013-04-26,19738.63861191071
12_10_2013-05-03,20180.379437885353
12_10_2013-05-10,20504.213630213973
12_10_2013-05-17,20400.524229745766
12_10_2013-05-24,19589.798479953286
12_10_2013-05-31,19745.37977155987
12_10_2013-06-07,22202.989502883433
12_10_2013-06-14,18907.11573086064
12_10_2013-06-21,20919.191304113756
12_10_2013-06-28,19579.11016394539
12_10_2013-07-05,21104.298622694223
12_10_2013-07-12,22243.199402291448
12_10_2013-07-19,21054.901212706358
12_10_2013-07-26,19953.505162074005
12_11_2012-11-02,17319.026384566714
12_11_2012-11-09,21430.517554426293
12_11_2012-11-16,17928.28209426304
12_11_2012-11-23,18642.82357130949
12_11_2012-11-30,19441.021325126258
12_11_2012-12-07,26292.16736354529
12_11_2012-12-14,23286.985877630585
12_11_2012-12-21,21985.44682167325
12_11_2012-12-28,19960.135656295308
12_11_2013-01-04,17067.6377430858
12_11_2013-01-11,16817.336378066462
12_11_2013-01-18,16931.588870392738
12_11_2013-01-25,16665.07630215811
12_11_2013-02-01,18320.125454493515
12_11_2013-02-08,18524.786846915154
12_11_2013-02-15,17400.49220266548
12_11_2013-02-22,19113.58283616779
12_11_2013-03-01,18541.714177368263
12_11_2013-03-08,16897.574866016876
12_11_2013-03-15,18481.476892256578
12_11_2013-03-22,16890.434467727307
12_11_2013-03-29,17742.16593353915
12_11_2013-04-05,19010.182438734195
12_11_2013-04-12,16969.84961617461
12_11_2013-04-19,19379.677451031566
12_11_2013-04-26,22848.723700560815
12_11_2013-05-03,20445.37915287453
12_11_2013-05-10,19117.19558170997
12_11_2013-05-17,20992.723086942202
12_11_2013-05-24,21193.05572017696
12_11_2013-05-31,18978.840763176537
12_11_2013-06-07,22449.411324603716
12_11_2013-06-14,18573.22709883743
12_11_2013-06-21,19800.66898433511
12_11_2013-06-28,20111.746829361113
12_11_2013-07-05,19623.908485780976
12_11_2013-07-12,23475.229736079058
12_11_2013-07-19,18737.180861329867
12_11_2013-07-26,17902.538491870953
12_12_2012-11-02,4755.941008711681
12_12_2012-11-09,4856.781219025605
12_12_2012-11-16,4800.481614732075
12_12_2012-11-23,4979.43717756618
12_12_2012-11-30,4621.836111433416
12_12_2012-12-07,4298.1556385901995
12_12_2012-12-14,4189.7307091318935
12_12_2012-12-21,4620.19356660806
12_12_2012-12-28,3538.0466108324763
12_12_2013-01-04,4131.9175726442045
12_12_2013-01-11,3619.474274014014
12_12_2013-01-18,4016.2608948308425
12_12_2013-01-25,4016.2608948308425
12_12_2013-02-01,5036.6246887323705
12_12_2013-02-08,5420.77254715849
12_12_2013-02-15,5395.971521575596
12_12_2013-02-22,5589.642268600566
12_12_2013-03-01,5613.634017265838
12_12_2013-03-08,6189.49118192215
12_12_2013-03-15,5727.992483526327
12_12_2013-03-22,5671.09342308389
12_12_2013-03-29,5962.3519234722
12_12_2013-04-05,6814.944272556793
12_12_2013-04-12,5530.733336196942
12_12_2013-04-19,4976.768576901004
12_12_2013-04-26,4976.768576901004
12_12_2013-05-03,5607.841274702728
12_12_2013-05-10,5004.545602214524
12_12_2013-05-17,4955.832012654507
12_12_2013-05-24,4988.139868282765
12_12_2013-05-31,4612.328661419952
12_12_2013-06-07,5682.04183673022
12_12_2013-06-14,5040.377781654627
12_12_2013-06-21,4351.812259433632
12_12_2013-06-28,4571.531932304659
12_12_2013-07-05,4796.6979238904005
12_12_2013-07-12,4878.12998424078
12_12_2013-07-19,4931.840263989235
12_12_2013-07-26,4610.064267227447
12_13_2012-11-02,45216.945263676505
12_13_2012-11-09,49357.46853741823
12_13_2012-11-16,44635.147348773346
12_13_2012-11-23,44786.68271943273
12_13_2012-11-30,45557.20395584786
12_13_2012-12-07,44117.19297850862
12_13_2012-12-14,42380.81840022381
12_13_2012-12-21,43498.82237612463
12_13_2012-12-28,41413.74466127043
12_13_2013-01-04,46118.35833919688
12_13_2013-01-11,44000.858205733966
12_13_2013-01-18,41438.04383393495
12_13_2013-01-25,42081.97618249617
12_13_2013-02-01,47953.82876184745
12_13_2013-02-08,53356.80151364052
12_13_2013-02-15,51109.204775321174
12_13_2013-02-22,48686.56342937098
12_13_2013-03-01,50185.94768858541
12_13_2013-03-08,49830.16911363154
12_13_2013-03-15,49126.56852143924
12_13_2013-03-22,46653.63328829747
12_13_2013-03-29,43940.48008158776
12_13_2013-04-05,47624.16195060664
12_13_2013-04-12,45391.17947671752
12_13_2013-04-19,44185.835777083514
12_13_2013-04-26,43412.18908934045
12_13_2013-05-03,48005.398595375584
12_13_2013-05-10,45180.58023862941
12_13_2013-05-17,44679.31163121355
12_13_2013-05-24,44802.77226204943
12_13_2013-05-31,41893.80610305717
12_13_2013-06-07,46359.41404629955
12_13_2013-06-14,43814.976557326874
12_13_2013-06-21,40794.48314091941
12_13_2013-06-28,40814.042158254924
12_13_2013-07-05,43596.79279845225
12_13_2013-07-12,40493.75535045836
12_13_2013-07-19,38724.62948089517
12_13_2013-07-26,38249.11897454501
12_14_2012-11-02,19839.41169133737
12_14_2012-11-09,20454.664444073638
12_14_2012-11-16,20624.024150703972
12_14_2012-11-23,41386.752258431174
12_14_2012-11-30,24447.51751769237
12_14_2012-12-07,26220.622335336288
12_14_2012-12-14,27166.207644174592
12_14_2012-12-21,37729.970493314155
12_14_2012-12-28,27033.682080486993
12_14_2013-01-04,22084.81387548965
12_14_2013-01-11,19796.822583622357
12_14_2013-01-18,17885.60234314196
12_14_2013-01-25,18194.557689365407
12_14_2013-02-01,20973.114821263225
12_14_2013-02-08,24463.484653088162
12_14_2013-02-15,26486.158192363604
12_14_2013-02-22,23924.0970833837
12_14_2013-03-01,27340.455557176978
12_14_2013-03-08,23643.23796484614
12_14_2013-03-15,22851.497190610942
12_14_2013-03-22,21728.583661391353
12_14_2013-03-29,20137.120468685298
12_14_2013-04-05,23890.461390528642
12_14_2013-04-12,19625.155109645617
12_14_2013-04-19,19033.477995787962
12_14_2013-04-26,17431.054818125005
12_14_2013-05-03,18642.89757050301
12_14_2013-05-10,19701.85013788359
12_14_2013-05-17,19471.406655192684
12_14_2013-05-24,18410.59620792099
12_14_2013-05-31,18026.869657798074
12_14_2013-06-07,19649.41099394955
12_14_2013-06-14,18183.81817124469
12_14_2013-06-21,17712.920779989374
12_14_2013-06-28,17246.121592741485
12_14_2013-07-05,18302.562912083566
12_14_2013-07-12,18135.45179835402
12_14_2013-07-19,18166.015129864
12_14_2013-07-26,17015.844413905113
12_16_2012-11-02,3787.8521925205728
12_16_2012-11-09,3315.9365768846433
12_16_2012-11-16,3233.8124860789985
12_16_2012-11-23,3989.050962701332
12_16_2012-11-30,2587.6797896773073
12_16_2012-12-07,2621.312464153601
12_16_2012-12-14,2382.0954819873414
12_16_2012-12-21,2464.9522868997065
12_16_2012-12-28,1555.3609198531865
12_16_2013-01-04,1847.0638851497008
12_16_2013-01-11,2473.7724146588466
12_16_2013-01-18,2798.356546010211
12_16_2013-01-25,2481.1761754244344
12_16_2013-02-01,3797.9125305683074
12_16_2013-02-08,5116.307335986975
12_16_2013-02-15,4818.197183009355
12_16_2013-02-22,5748.843169862536
12_16_2013-03-01,5654.0455170601435
12_16_2013-03-08,7198.087197497338
12_16_2013-03-15,8620.319978049707
12_16_2013-03-22,7989.344684263515
12_16_2013-03-29,9255.773824259899
12_16_2013-04-05,9447.599388001809
12_16_2013-04-12,9488.964403009002
12_16_2013-04-19,10304.061119147686
12_16_2013-04-26,11784.84175347201
12_16_2013-05-03,12463.384259138464
12_16_2013-05-10,12127.27629771334
12_16_2013-05-17,11235.417831753297
12_16_2013-05-24,13041.588495569327
12_16_2013-05-31,13220.999994986487
12_16_2013-06-07,12593.611288921547
12_16_2013-06-14,11653.631034337297
12_16_2013-06-21,11940.673514146463
12_16_2013-06-28,11668.96491231349
12_16_2013-07-05,13464.652480321714
12_16_2013-07-12,8861.78154651137
12_16_2013-07-19,8861.061912854142
12_16_2013-07-26,7848.0747004291625
12_17_2012-11-02,11709.794506099843
12_17_2012-11-09,11979.195195050432
12_17_2012-11-16,11895.243515996604
12_17_2012-11-23,15792.454279109928
12_17_2012-11-30,13576.611200180061
12_17_2012-12-07,14614.170109422355
12_17_2012-12-14,15392.541323564763
12_17_2012-12-21,16430.674415393092
12_17_2012-12-28,13145.79119362018
12_17_2013-01-04,10910.169649972577
12_17_2013-01-11,10463.473263258504
12_17_2013-01-18,10074.870693106786
12_17_2013-01-25,10074.870693106786
12_17_2013-02-01,12045.298145160446
12_17_2013-02-08,14452.917758468182
12_17_2013-02-15,17102.579195369068
12_17_2013-02-22,15697.103769936883
12_17_2013-03-01,15923.211096937426
12_17_2013-03-08,15384.415019229646
12_17_2013-03-15,13505.72310757397
12_17_2013-03-22,14302.750043007478
12_17_2013-03-29,12794.226866514358
12_17_2013-04-05,14623.587843056017
12_17_2013-04-12,12376.568353127555
12_17_2013-04-19,11396.984416009976
12_17_2013-04-26,11868.68736735392
12_17_2013-05-03,11931.697115958636
12_17_2013-05-10,11952.76399696097
12_17_2013-05-17,12261.225249828409
12_17_2013-05-24,11591.831205811024
12_17_2013-05-31,10562.742686668293
12_17_2013-06-07,12481.414540414615
12_17_2013-06-14,11266.325721118628
12_17_2013-06-21,10365.961761300254
12_17_2013-06-28,9875.776781270206
12_17_2013-07-05,10592.665242669293
12_17_2013-07-12,11290.3174697839
12_17_2013-07-19,11777.1518866784
12_17_2013-07-26,10754.194494316227
12_18_2012-11-02,27244.481484120166
12_18_2012-11-09,42644.60730386193
12_18_2012-11-16,35955.68881732617
12_18_2012-11-23,22296.317217852724
12_18_2012-11-30,24026.113978289784
12_18_2012-12-07,35994.0751427834
12_18_2012-12-14,52616.7892513254
12_18_2012-12-21,59347.15805884873
12_18_2012-12-28,31302.115417266097
12_18_2013-01-04,3688.0218906539676
12_18_2013-01-11,12274.362033155188
12_18_2013-01-18,6949.428764502267
12_18_2013-01-25,781.205679752954
12_18_2013-02-01,2878.0410222107275
12_18_2013-02-08,2462.5592830467135
12_18_2013-02-15,2464.587019543653
12_18_2013-02-22,4044.000752024536
12_18_2013-03-01,4743.265339081405
12_18_2013-03-08,1844.0096226887972
12_18_2013-03-15,-831.9657637101129
12_18_2013-03-22,897.7430716361653
12_18_2013-03-29,504.40350803099517
12_18_2013-04-05,3289.8189314311985
12_18_2013-04-12,2164.7725863031174
12_18_2013-04-19,4743.723774314653
12_18_2013-04-26,2952.818614462835
12_18_2013-05-03,2040.8069884022814
12_18_2013-05-10,1620.3153424730797
12_18_2013-05-17,1414.5874167118948
12_18_2013-05-24,398.5885166636608
12_18_2013-05-31,455.1731934092218
12_18_2013-06-07,598.0414802478392
12_18_2013-06-14,505.9548462001177
12_18_2013-07-12,556.4458824613001
12_18_2013-07-19,532.4541337960276
12_19_2012-11-02,3168.3808991027404
12_19_2012-11-09,3668.2229275833774
12_19_2012-11-16,3530.10187570891
12_19_2012-11-23,3530.6406782216513
12_19_2012-11-30,3840.792753718332
12_19_2012-12-07,4065.4789139789536
12_19_2012-12-14,4419.826727089314
12_19_2012-12-21,4710.200415200081
12_19_2012-12-28,2867.449804879997
12_19_2013-01-04,2346.1570346297285
12_19_2013-01-11,2443.690337669954
12_19_2013-01-18,1890.6862347689428
12_19_2013-01-25,2422.133957435891
12_19_2013-02-01,2602.3187307868366
12_19_2013-02-08,3484.0785911553894
12_19_2013-02-15,3170.924229723444
12_19_2013-02-22,2943.995990723421
12_19_2013-03-01,3337.669096043851
12_19_2013-03-08,3858.538048155073
12_19_2013-03-15,3747.9801256732067
12_19_2013-03-22,3971.5017034185134
12_19_2013-03-29,3260.175511310357
12_19_2013-04-05,4285.129465041206
12_19_2013-04-12,3080.7126284487176
12_19_2013-04-19,3041.1766048620607
12_19_2013-04-26,2868.842227220943
12_19_2013-05-03,3256.751363580984
12_19_2013-05-10,2960.637873997543
12_19_2013-05-17,3229.1046550233004
12_19_2013-05-24,3102.040564317804
12_19_2013-05-31,2867.242772445508
12_19_2013-06-07,2706.425093215912
12_19_2013-06-14,2779.4987866950655
12_19_2013-06-21,3444.635395752736
12_19_2013-06-28,2775.8227298796974
12_19_2013-07-05,3065.7809741823567
12_19_2013-07-12,3071.1782378721314
12_19_2013-07-19,3269.0135349219595
12_19_2013-07-26,2864.978378253003
12_20_2012-11-02,5016.5156236350895
12_20_2012-11-09,6080.661947802879
12_20_2012-11-16,5482.21698641321
12_20_2012-11-23,6728.931861829845
12_20_2012-11-30,5257.0509948274685
12_20_2012-12-07,4857.292662189939
12_20_2012-12-14,4913.592266483469
12_20_2012-12-21,5874.537023829594
12_20_2012-12-28,4463.4201719385155
12_20_2013-01-04,5075.345666242377
12_20_2013-01-11,4850.179674656635
12_20_2013-01-18,4742.24161314015
12_20_2013-01-25,4507.3204024615425
12_20_2013-02-01,6258.005712117558
12_20_2013-02-08,7711.419435080431
12_20_2013-02-15,7682.1298232596655
12_20_2013-02-22,8387.217097648636
12_20_2013-03-01,8411.208846313908
12_20_2013-03-08,9193.133871112348
12_20_2013-03-15,8218.730971544412
12_20_2013-03-22,7910.652420279064
12_20_2013-03-29,8006.256494618394
12_20_2013-04-05,8847.01453944646
12_20_2013-04-12,7761.675171000114
12_20_2013-04-19,7395.216960851891
12_20_2013-04-26,6939.05317832639
12_20_2013-05-03,7710.551662017572
12_20_2013-05-10,7675.6623921039145
12_20_2013-05-17,7706.451134859777
12_20_2013-05-24,6792.2634432772165
12_20_2013-05-31,7225.128043485993
12_20_2013-06-07,7464.254692127019
12_20_2013-06-14,7406.5882522336515
12_20_2013-06-21,7075.613092648367
12_20_2013-06-28,6869.397149779683
12_20_2013-07-05,8061.704990461971
12_20_2013-07-12,7263.870202727534
12_20_2013-07-19,7682.459386194505
12_20_2013-07-26,8391.348482609275
12_21_2012-11-02,3993.003521211834
12_21_2012-11-09,4490.0473009296675
12_21_2012-11-16,4037.544127232228
12_21_2012-11-23,4849.895759743819
12_21_2012-11-30,4288.53112614551
12_21_2012-12-07,4779.590633776212
12_21_2012-12-14,5061.056229655484
12_21_2012-12-21,6479.371216879519
12_21_2012-12-28,4698.341382617123
12_21_2013-01-04,4112.932487836152
12_21_2013-01-11,3280.9208261122144
12_21_2013-01-18,3395.952696268707
12_21_2013-01-25,3478.763492686955
12_21_2013-02-01,3841.229465786764
12_21_2013-02-08,4723.267337212373
12_21_2013-02-15,4395.395186166201
12_21_2013-02-22,4528.230853853077
12_21_2013-03-01,4552.222602518349
12_21_2013-03-08,4744.532888474681
12_21_2013-03-15,4822.422577571518
12_21_2013-03-22,4874.061034794473
12_21_2013-03-29,5338.809384129397
12_21_2013-04-05,5907.775209787401
12_21_2013-04-12,5241.470592073401
12_21_2013-04-19,4920.468972607474
12_21_2013-04-26,4105.519757373265
12_21_2013-05-03,4311.091575432958
12_21_2013-05-10,4510.803959733951
12_21_2013-05-17,4009.587196476492
12_21_2013-05-24,3877.1705183529143
12_21_2013-05-31,3595.142047335739
12_21_2013-06-07,3982.2390116021074
12_21_2013-06-14,4192.175737856607
12_21_2013-06-21,4440.571521598241
12_21_2013-06-28,4194.024755257491
12_21_2013-07-05,4194.024755257491
12_21_2013-07-12,4462.090370173934
12_21_2013-07-19,4438.098621508662
12_21_2013-07-26,4030.0362626718443
12_22_2012-11-02,9164.481972645764
12_22_2012-11-09,11559.08585546996
12_22_2012-11-16,9273.10847986178
12_22_2012-11-23,16627.431236283028
12_22_2012-11-30,11132.365230855732
12_22_2012-12-07,10526.674941624375
12_22_2012-12-14,11352.928268077378
12_22_2012-12-21,14601.807114323969
12_22_2012-12-28,12348.512815163098
12_22_2013-01-04,8557.83202043534
12_22_2013-01-11,7971.678611138344
12_22_2013-01-18,8153.791599442684
12_22_2013-01-25,7768.856347922146
12_22_2013-02-01,9764.245529738511
12_22_2013-02-08,14626.368935319864
12_22_2013-02-15,14253.081812727729
12_22_2013-02-22,15550.927705498689
12_22_2013-03-01,14544.394357787964
12_22_2013-03-08,14734.378934614508
12_22_2013-03-15,12902.814221668745
12_22_2013-03-22,13573.506795966912
12_22_2013-03-29,9983.731921557272
12_22_2013-04-05,11526.94103936719
12_22_2013-04-12,10865.121533871214
12_22_2013-04-19,9366.43540298385
12_22_2013-04-26,9037.277678405084
12_22_2013-05-03,9477.42768892589
12_22_2013-05-10,9625.963939339628
12_22_2013-05-17,8179.671488413232
12_22_2013-05-24,7733.510438795219
12_22_2013-05-31,7796.162578466829
12_22_2013-06-07,8932.477237111014
12_22_2013-06-14,8753.130038082918
12_22_2013-06-21,8753.130038082918
12_22_2013-06-28,8767.81145212094
12_22_2013-07-05,9620.039233136185
12_22_2013-07-12,8886.894695705356
12_22_2013-07-19,9048.648969786844
12_22_2013-07-26,9338.934445619752
12_23_2012-11-02,43163.435110031365
12_23_2012-11-09,49649.18193485296
12_23_2012-11-16,39187.03743558281
12_23_2012-11-23,52887.89035097367
12_23_2012-11-30,43134.85180200837
12_23_2012-12-07,48566.174392056826
12_23_2012-12-14,52429.137790656016
12_23_2012-12-21,70181.5818418569
12_23_2012-12-28,48421.84515258265
12_23_2013-01-04,30994.564722024166
12_23_2013-01-11,30682.2834750327
12_23_2013-01-18,25240.427117377672
12_23_2013-01-25,28573.975759097233
12_23_2013-02-01,32481.523664488708
12_23_2013-02-08,38626.967422526795
12_23_2013-02-15,41150.22239938567
12_23_2013-02-22,37844.163692342765
12_23_2013-03-01,42537.20252485404
12_23_2013-03-08,43311.10262736239
12_23_2013-03-15,40018.67689502276
12_23_2013-03-22,36593.49457870538
12_23_2013-03-29,35837.50302262042
12_23_2013-04-05,40638.686115066004
12_23_2013-04-12,36820.672530993186
12_23_2013-04-19,36793.32646645359
12_23_2013-04-26,37974.56096595969
12_23_2013-05-03,40245.04921358624
12_23_2013-05-10,36185.22071626793
12_23_2013-05-17,35252.28029219176
12_23_2013-05-24,34881.99208000815
12_23_2013-05-31,36707.463081861024
12_23_2013-06-07,40322.05231831691
12_23_2013-06-14,38719.97581905056
12_23_2013-06-21,40874.433960351795
12_23_2013-06-28,36502.41705226869
12_23_2013-07-05,36720.27850558807
12_23_2013-07-12,34058.399006475476
12_23_2013-07-19,33659.94763820108
12_23_2013-07-26,33880.85583424868
12_24_2012-11-02,11165.05055060873
12_24_2012-11-09,15380.702962821122
12_24_2012-11-16,11879.337244814245
12_24_2012-11-23,19436.97611395582
12_24_2012-11-30,13612.130876475645
12_24_2012-12-07,15293.07021222226
12_24_2012-12-14,16231.449595407605
12_24_2012-12-21,20376.628963685904
12_24_2012-12-28,12157.6709973979
12_24_2013-01-04,8652.113506544974
12_24_2013-01-11,7315.97414540907
12_24_2013-01-18,7076.859502563484
12_24_2013-01-25,7001.453011296331
12_24_2013-02-01,8461.538043109995
12_24_2013-02-08,11026.203818357408
12_24_2013-02-15,10843.667923263263
12_24_2013-02-22,11066.263395889366
12_24_2013-03-01,12116.06256262975
12_24_2013-03-08,11602.355697823185
12_24_2013-03-15,11025.519320855938
12_24_2013-03-22,10896.237951010338
12_24_2013-03-29,10844.599493787382
12_24_2013-04-05,10822.270149265398
12_24_2013-04-12,12310.49225524413
12_24_2013-04-19,9536.819570219517
12_24_2013-04-26,10630.848293534693
12_24_2013-05-03,10693.858042139409
12_24_2013-05-10,10483.293734345722
12_24_2013-05-17,10434.580144785703
12_24_2013-05-24,9505.276063777013
12_24_2013-05-31,9852.002449957265
12_24_2013-06-07,10234.483010198339
12_24_2013-06-14,8756.629683496796
12_24_2013-06-21,7945.984915721237
12_24_2013-06-28,8229.678896030035
12_24_2013-07-05,8932.477237111014
12_24_2013-07-12,8117.219195948795
12_24_2013-07-19,9130.270299999009
12_24_2013-07-26,9043.415513915827
12_25_2012-11-02,20722.228420539395
12_25_2012-11-09,24894.57625541021
12_25_2012-11-16,20782.520759560677
12_25_2012-11-23,24384.14709334117
12_25_2012-11-30,20291.809745730323
12_25_2012-12-07,21210.609674080173
12_25_2012-12-14,22565.868339826346
12_25_2012-12-21,26747.943990696884
12_25_2012-12-28,20846.709206942287
12_25_2013-01-04,16699.67871312322
12_25_2013-01-11,14604.132674258854
12_25_2013-01-18,13208.171872903975
12_25_2013-01-25,13901.434696122933
12_25_2013-02-01,15779.087325135391
12_25_2013-02-08,19480.409504496907
12_25_2013-02-15,21944.85111117023
12_25_2013-02-22,22012.829110454586
12_25_2013-03-01,22409.28671979878
12_25_2013-03-08,23131.36580801522
12_25_2013-03-15,23176.523056015412
12_25_2013-03-22,21238.320021153904
12_25_2013-03-29,19852.128613892226
12_25_2013-04-05,23705.17698618597
12_25_2013-04-12,22757.1199490335
12_25_2013-04-19,20536.486604019363
12_25_2013-04-26,21764.747648782042
12_25_2013-05-03,22029.58975762246
12_25_2013-05-10,21511.907176660123
12_25_2013-05-17,21115.990884884504
12_25_2013-05-24,20486.900354619833
12_25_2013-05-31,19340.72285897644
12_25_2013-06-07,22025.99432593951
12_25_2013-06-14,21008.14344048145
12_25_2013-06-21,19867.38957025829
12_25_2013-06-28,19137.830932972443
12_25_2013-07-05,19535.087081067803
12_25_2013-07-12,16318.691512826219
12_25_2013-07-19,16587.930179471787
12_25_2013-07-26,16908.20021962492
12_26_2012-11-02,20041.699483391145
12_26_2012-11-09,22778.140582438737
12_26_2012-11-16,19509.566025180764
12_26_2012-11-23,21192.103983089888
12_26_2012-11-30,15989.593114488334
12_26_2012-12-07,17077.70712690731
12_26_2012-12-14,16588.368950524284
12_26_2012-12-21,22731.551386679595
12_26_2012-12-28,14913.682127088245
12_26_2013-01-04,11064.53152009766
12_26_2013-01-11,9086.305699028162
12_26_2013-01-18,9427.035641618051
12_26_2013-01-25,9874.37806351532
12_26_2013-02-01,13050.296409236651
12_26_2013-02-08,16324.226891289833
12_26_2013-02-15,15520.722365483463
12_26_2013-02-22,16483.254227233854
12_26_2013-03-01,14718.152245549223
12_26_2013-03-08,15214.230425846417
12_26_2013-03-15,14785.707861497127
12_26_2013-03-22,14138.24826883423
12_26_2013-03-29,13956.723090049165
12_26_2013-04-05,15402.388468576833
12_26_2013-04-12,14548.383686921446
12_26_2013-04-19,13949.734995968623
