Id,Weekly_Sales
4_30_2013-06-28,7999.093014667122
4_30_2013-07-05,8974.478049820893
4_30_2013-07-12,8040.933196180397
4_30_2013-07-19,8971.545535250902
4_30_2013-07-26,7973.423950658578
4_31_2012-11-02,3947.022841671142
4_31_2012-11-09,4191.334615442563
4_31_2012-11-16,4194.9420062311965
4_31_2012-11-23,4484.800931747791
4_31_2012-11-30,5204.9691649600045
4_31_2012-12-07,6582.404057545356
4_31_2012-12-14,6884.941506581063
4_31_2012-12-21,8797.908456956633
4_31_2012-12-28,4310.955300464711
4_31_2013-01-04,3531.965505265659
4_31_2013-01-11,3054.0337151754193
4_31_2013-01-18,2623.983690371828
4_31_2013-01-25,2537.241726823592
4_31_2013-02-01,3006.391019306302
4_31_2013-02-08,3253.3290305490236
4_31_2013-02-15,3010.944837202498
4_31_2013-02-22,3010.944837202498
4_31_2013-03-01,2998.2453536335183
4_31_2013-03-08,3531.4928550995146
4_31_2013-03-15,3047.0103619610595
4_31_2013-03-22,3266.446191812557
4_31_2013-03-29,2521.0498079223844
4_31_2013-04-05,3002.267159956787
4_31_2013-04-12,2974.8719393258357
4_31_2013-04-19,2534.437605812211
4_31_2013-04-26,2456.9778652316736
4_31_2013-05-03,2638.4869344010626
4_31_2013-05-10,2554.620437440271
4_31_2013-05-17,2970.2300266332495
4_31_2013-05-24,3020.61004498696
4_31_2013-05-31,2649.9940165991306
4_31_2013-06-07,2663.0137513326986
4_31_2013-06-14,2663.0137513326986
4_31_2013-06-21,2951.23078725741
4_31_2013-06-28,2927.5056793250396
4_31_2013-07-05,3112.029478359402
4_31_2013-07-12,4163.4312583203955
4_31_2013-07-19,6245.110338930789
4_31_2013-07-26,6760.487766749845
4_32_2012-11-02,12893.422185541724
4_32_2012-11-09,12192.527278179354
4_32_2012-11-16,11996.875438451176
4_32_2012-11-23,19715.94740842033
4_32_2012-11-30,13987.836499863399
4_32_2012-12-07,21470.73235148296
4_32_2012-12-14,26265.08363368396
4_32_2012-12-21,53370.84946735828
4_32_2012-12-28,25878.168184710034
4_32_2013-01-04,12626.634857255367
4_32_2013-01-11,9883.53633893372
4_32_2013-01-18,11724.955623542985
4_32_2013-01-25,7996.742921672492
4_32_2013-02-01,12683.384734752648
4_32_2013-02-08,20150.00330767866
4_32_2013-02-15,36209.72705135918
4_32_2013-02-22,18962.90530168215
4_32_2013-03-01,16434.611472034703
4_32_2013-03-08,15041.566337582324
4_32_2013-03-15,12945.213752031812
4_32_2013-03-22,11378.83510024043
4_32_2013-03-29,11004.599216373033
4_32_2013-04-05,13262.753183611754
4_32_2013-04-12,13165.90893046063
4_32_2013-04-19,13252.90460764747
4_32_2013-04-26,11345.135056735602
4_32_2013-05-03,13400.678664637186
4_32_2013-05-10,18600.941803009104
4_32_2013-05-17,22967.84751589485
4_32_2013-05-24,14568.936145110896
4_32_2013-05-31,13972.972844564942
4_32_2013-06-07,13722.314211186176
4_32_2013-06-14,13974.202514529157
4_32_2013-06-21,15902.663144522663
4_32_2013-06-28,15955.699292372665
4_32_2013-07-05,15278.686141965467
4_32_2013-07-12,14666.725912896674
4_32_2013-07-19,13269.310075499885
4_32_2013-07-26,12350.408626002345
4_33_2012-11-02,14159.407099294864
4_33_2012-11-09,14739.612293524066
4_33_2012-11-16,13634.161360600769
4_33_2012-11-23,22203.379291430017
4_33_2012-11-30,16034.664889498661
4_33_2012-12-07,21370.285778207493
4_33_2012-12-14,22780.855586707963
4_33_2012-12-21,35187.47025741874
4_33_2012-12-28,15169.211033125785
4_33_2013-01-04,10749.803326423884
4_33_2013-01-11,9065.771754059624
4_33_2013-01-18,9037.471626818975
4_33_2013-01-25,7905.829460386107
4_33_2013-02-01,9884.507830295945
4_33_2013-02-08,12411.369002282569
4_33_2013-02-15,13016.957820491512
4_33_2013-02-22,13560.252745634734
4_33_2013-03-01,13098.3603991523
4_33_2013-03-08,11272.777379040082
4_33_2013-03-15,12560.863401013861
4_33_2013-03-22,12414.536910150855
4_33_2013-03-29,12019.962287138356
4_33_2013-04-05,16716.0678475679
4_33_2013-04-12,12231.234081619497
4_33_2013-04-19,11441.635344799826
4_33_2013-04-26,11077.550897226638
4_33_2013-05-03,10955.686604206525
4_33_2013-05-10,10846.784195638933
4_33_2013-05-17,11671.439584126778
4_33_2013-05-24,11872.32264524904
4_33_2013-05-31,12142.240224119323
4_33_2013-06-07,12595.302486954153
4_33_2013-06-14,11964.543945634601
4_33_2013-06-21,11775.251154275731
4_33_2013-06-28,11997.837617330162
4_33_2013-07-05,12019.631552488328
4_33_2013-07-12,11780.088355795104
4_33_2013-07-19,15474.365748307657
4_33_2013-07-26,14878.824341152167
4_34_2012-11-02,26940.598211076296
4_34_2012-11-09,28145.95401354481
4_34_2012-11-16,25585.237744002774
4_34_2012-11-23,32539.282701199212
4_34_2012-11-30,26221.009675507088
4_34_2012-12-07,30714.673591394676
4_34_2012-12-14,32219.131590729132
4_34_2012-12-21,43299.56093949799
4_34_2012-12-28,29956.24590723066
4_34_2013-01-04,24540.88743035186
4_34_2013-01-11,23090.66885689243
4_34_2013-01-18,23018.021444450656
4_34_2013-01-25,21435.384727838624
4_34_2013-02-01,25757.23449848016
4_34_2013-02-08,33881.44925840708
4_34_2013-02-15,34864.15094085167
4_34_2013-02-22,35421.66932751882
4_34_2013-03-01,32554.715393398394
4_34_2013-03-08,30589.363179109012
4_34_2013-03-15,34938.53214570925
4_34_2013-03-22,31031.106210881073
4_34_2013-03-29,32247.215072148505
4_34_2013-04-05,37750.03035585944
4_34_2013-04-12,32636.726283506516
4_34_2013-04-19,31738.694934823645
4_34_2013-04-26,31466.387988734037
4_34_2013-05-03,34368.7656732541
4_34_2013-05-10,31968.395457490893
4_34_2013-05-17,32334.223386383423
4_34_2013-05-24,35572.191467509074
4_34_2013-05-31,32564.061473348644
4_34_2013-06-07,35440.67274462603
4_34_2013-06-14,32910.656928777025
4_34_2013-06-21,32309.54122938152
4_34_2013-06-28,31183.831892584843
4_34_2013-07-05,31598.948304036843
4_34_2013-07-12,26855.186944179564
4_34_2013-07-19,27718.043672594387
4_34_2013-07-26,28039.835849494342
4_35_2012-11-02,4272.616719425145
4_35_2012-11-09,4387.358126510533
4_35_2012-11-16,3654.514874342631
4_35_2012-11-23,4793.996577570781
4_35_2012-11-30,4070.7190303496295
4_35_2012-12-07,4901.823847367832
4_35_2012-12-14,5000.615778353525
4_35_2012-12-21,6451.155032479471
4_35_2012-12-28,4228.111170144762
4_35_2013-01-04,4241.561161559445
4_35_2013-01-11,3901.0458966731203
4_35_2013-01-18,4011.936715826976
4_35_2013-01-25,3865.2034121644665
4_35_2013-02-01,4495.705324919303
4_35_2013-02-08,4796.80029736993
4_35_2013-02-15,5699.799693176447
4_35_2013-02-22,5166.068915842348
4_35_2013-03-01,5579.124462674809
4_35_2013-03-08,4793.642583331033
4_35_2013-03-15,4972.796375529743
4_35_2013-03-22,5192.23220538124
4_35_2013-03-29,4905.776994152641
4_35_2013-04-05,5353.507867579962
4_35_2013-04-12,4723.558817261323
4_35_2013-04-19,4938.018236514662
4_35_2013-04-26,5484.921049424662
4_35_2013-05-03,6480.6551431533435
4_35_2013-05-10,6107.652612816259
4_35_2013-05-17,6149.437460745787
4_35_2013-05-24,6751.640383738852
4_35_2013-05-31,6283.450247227505
4_35_2013-06-07,5557.687855520703
4_35_2013-06-14,4835.559492624634
4_35_2013-06-21,5030.49640920344
4_35_2013-06-28,4853.291692893721
4_35_2013-07-05,5007.0144628979315
4_35_2013-07-12,4696.635578478969
4_35_2013-07-19,3940.8280398052557
4_35_2013-07-26,4053.8067338404767
4_36_2012-11-02,3506.3459811153184
4_36_2012-11-09,3476.826007050654
4_36_2012-11-16,3209.983311702555
4_36_2012-11-23,3850.7537363088904
4_36_2012-11-30,4032.11758323531
4_36_2012-12-07,5809.812924284957
4_36_2012-12-14,5723.551821496117
4_36_2012-12-21,7293.0893359541315
4_36_2012-12-28,4260.2513080960725
4_36_2013-01-04,2821.3854203807323
4_36_2013-01-11,2391.482259238679
4_36_2013-01-18,1963.2745817766208
4_36_2013-01-25,1382.1760892095115
4_36_2013-02-01,1531.0289725478963
4_36_2013-02-08,2662.52681681761
4_36_2013-02-15,1874.816500564367
4_36_2013-02-22,2162.0621116788143
4_36_2013-03-01,2523.1873693732855
4_36_2013-03-08,2825.483853462234
4_36_2013-03-15,3346.0318713592505
4_36_2013-03-22,2563.495701385711
4_36_2013-03-29,2827.3338336578254
4_36_2013-04-05,4324.1905198832055
4_36_2013-04-12,3601.5872780505665
4_36_2013-04-19,3326.660674478788
4_36_2013-04-26,3588.9529999320166
4_36_2013-05-03,3802.9882303738345
4_36_2013-05-10,4074.6459390720524
4_36_2013-05-17,4919.535661173872
4_36_2013-05-24,7433.465468771608
4_36_2013-05-31,10157.972804952055
4_36_2013-06-07,10827.661153458885
4_36_2013-06-14,10880.417613468362
4_36_2013-06-21,9747.852351314501
4_36_2013-06-28,8336.856162981578
4_36_2013-07-05,7886.091205079506
4_36_2013-07-12,5277.169785898187
4_36_2013-07-19,4648.99738368431
4_36_2013-07-26,4095.1501558947266
4_37_2012-11-02,4096.8881228288765
4_37_2012-11-09,3950.9754905309937
4_37_2012-11-16,4455.596045614468
4_37_2012-11-23,4629.062312897841
4_37_2012-11-30,3920.493374402149
4_37_2012-12-07,3902.698565745576
4_37_2012-12-14,4079.65910828913
4_37_2012-12-21,4446.757626359396
4_37_2012-12-28,3768.0069697448357
4_37_2013-01-04,3870.6253006810107
4_37_2013-01-11,3282.744121050753
4_37_2013-01-18,3434.4899525715036
4_37_2013-01-25,3785.609519757155
4_37_2013-02-01,4004.900537654765
4_37_2013-02-08,4806.806951303398
4_37_2013-02-15,4795.096209026327
4_37_2013-02-22,4454.156702919525
4_37_2013-03-01,4782.396725457347
4_37_2013-03-08,4483.488862471302
4_37_2013-03-15,4941.9953464995915
4_37_2013-03-22,4097.998780775838
4_37_2013-03-29,3920.6649935778905
4_37_2013-04-05,4368.395867005211
4_37_2013-04-12,3929.008883403259
4_37_2013-04-19,4306.250515166436
4_37_2013-04-26,4084.5293934358474
4_37_2013-05-03,4307.107841176186
4_37_2013-05-10,4648.047347282988
4_37_2013-05-17,4348.892689105714
4_37_2013-05-24,5086.227012690065
4_37_2013-05-31,5381.502233793651
4_37_2013-06-07,4845.908560616006
4_37_2013-06-14,3888.494460468955
4_37_2013-06-21,3621.3115296901706
4_37_2013-06-28,3981.4882609962324
4_37_2013-07-05,3819.7998534425847
4_37_2013-07-12,4040.559603395207
4_37_2013-07-19,3889.0659098873375
4_37_2013-07-26,3885.651945689339
4_38_2012-11-02,93109.17301026799
4_38_2012-11-09,90188.06054355254
4_38_2012-11-16,85441.4143876103
4_38_2012-11-23,79350.04340311028
4_38_2012-11-30,89638.79052756434
4_38_2012-12-07,91502.36232030761
4_38_2012-12-14,86228.10466129887
4_38_2012-12-21,85292.41851738162
4_38_2012-12-28,74113.63640619128
4_38_2013-01-04,95505.7922690233
4_38_2013-01-11,88515.35393250335
4_38_2013-01-18,97256.37051008847
4_38_2013-01-25,98620.56225156097
4_38_2013-02-01,94958.65348123082
4_38_2013-02-08,100261.19310818247
4_38_2013-02-15,89306.0372642351
4_38_2013-02-22,92595.12405451912
4_38_2013-03-01,90569.26549267175
4_38_2013-03-08,91572.28293261067
4_38_2013-03-15,84466.77397713423
4_38_2013-03-22,94600.54487393778
4_38_2013-03-29,86786.82988878978
4_38_2013-04-05,93122.7780290105
4_38_2013-04-12,84645.68619693523
4_38_2013-04-19,84283.45823887693
4_38_2013-04-26,85205.92968634446
4_38_2013-05-03,86204.23556322519
4_38_2013-05-10,82865.51766445416
4_38_2013-05-17,81428.77996651076
4_38_2013-05-24,81160.20799178699
4_38_2013-05-31,80157.27338517552
4_38_2013-06-07,81022.49023921909
4_38_2013-06-14,84364.78306677923
4_38_2013-06-21,82131.49632256238
4_38_2013-06-28,77107.75416240707
4_38_2013-07-05,77370.29154481877
4_38_2013-07-12,79135.54736889746
4_38_2013-07-19,85667.73295155527
4_38_2013-07-26,75298.89250843159
4_39_2013-07-12,17815.004917743863
4_40_2012-11-02,90064.61974444563
4_40_2012-11-09,85680.09461685694
4_40_2012-11-16,85160.59073369495
4_40_2012-11-23,82915.56922725009
4_40_2012-11-30,80087.65452612063
4_40_2012-12-07,87647.59365962712
4_40_2012-12-14,85677.62266513074
4_40_2012-12-21,94195.24496713655
4_40_2012-12-28,75630.60903622856
4_40_2013-01-04,90795.07339783727
4_40_2013-01-11,88303.38680044322
4_40_2013-01-18,91153.5839093854
4_40_2013-01-25,88534.63228415229
4_40_2013-02-01,92059.57516442401
4_40_2013-02-08,92141.01464914867
4_40_2013-02-15,92991.95156394535
4_40_2013-02-22,93465.37337984871
4_40_2013-03-01,96168.38994657419
4_40_2013-03-08,91765.33841435978
4_40_2013-03-15,87564.2640209344
4_40_2013-03-22,85282.78698949578
4_40_2013-03-29,81134.90961625564
4_40_2013-04-05,92718.13075003616
4_40_2013-04-12,82418.74309902896
4_40_2013-04-19,85675.309185112
4_40_2013-04-26,83289.92305727939
4_40_2013-05-03,87022.80613347671
4_40_2013-05-10,82596.48083384316
4_40_2013-05-17,85632.04437392879
4_40_2013-05-24,84506.38080757573
4_40_2013-05-31,83798.98564134841
4_40_2013-06-07,86890.59300450873
4_40_2013-06-14,84005.1175551677
4_40_2013-06-21,83500.93906464452
4_40_2013-06-28,84772.2072028649
4_40_2013-07-05,85215.16919135263
4_40_2013-07-12,83374.74107943205
4_40_2013-07-19,83528.00066879936
4_40_2013-07-26,82816.22714993269
4_41_2012-11-02,2133.1085224323137
4_41_2012-11-09,2053.2085300139393
4_41_2012-11-16,2241.4648238436125
4_41_2012-11-23,2268.3881219751884
4_41_2012-11-30,1736.008684475618
4_41_2012-12-07,1749.4180859194153
4_41_2012-12-14,2163.9107706445384
4_41_2012-12-21,2027.6007443015637
4_41_2012-12-28,1317.9964060159782
4_41_2013-01-04,1339.160275882109
4_41_2013-01-11,956.1480735162963
4_41_2013-01-18,600.3144424353453
4_41_2013-01-25,630.2946614435667
4_41_2013-02-01,725.6192126628256
4_41_2013-02-08,947.9041772731324
4_41_2013-02-15,748.1976910501913
4_41_2013-02-22,815.1080819738363
4_41_2013-03-01,753.9708965609095
4_41_2013-03-08,839.7369024774862
4_41_2013-03-15,887.3683505716585
4_41_2013-03-22,1340.2896765396038
4_41_2013-03-29,1211.8411704136536
4_41_2013-04-05,1253.462679845985
4_41_2013-04-12,1023.5285144550833
4_41_2013-04-19,1076.4708143235061
4_41_2013-04-26,850.0788231601618
4_41_2013-05-03,776.2099975699363
4_41_2013-05-10,776.2099975699363
4_41_2013-05-17,866.4325473434109
4_41_2013-05-24,800.9644084180013
4_41_2013-05-31,788.2109754445859
4_41_2013-06-07,783.7063774201096
4_41_2013-06-14,708.7596094270248
4_41_2013-06-21,789.5712261132122
4_41_2013-06-28,653.8434635628544
4_41_2013-07-05,862.6028656141341
4_41_2013-07-12,821.1623747497471
4_41_2013-07-19,1195.503365953908
4_41_2013-07-26,1493.5832531711103
4_42_2012-11-02,12495.13463624362
4_42_2012-11-09,11995.122790003512
4_42_2012-11-16,11535.657851090591
4_42_2012-11-23,11995.455295027547
4_42_2012-11-30,9970.721963943728
4_42_2012-12-07,8645.4264836044
4_42_2012-12-14,9322.55825093255
4_42_2012-12-21,10462.28076174436
4_42_2012-12-28,8274.469884219727
4_42_2013-01-04,9545.240667828266
4_42_2013-01-11,8303.51206475366
4_42_2013-01-18,9973.726210301136
4_42_2013-01-25,10487.035736398133
4_42_2013-02-01,12452.237591763165
4_42_2013-02-08,11325.210385553244
4_42_2013-02-15,10645.456049201795
4_42_2013-02-22,11661.774376342317
4_42_2013-03-01,12617.453057262714
4_42_2013-03-08,13494.890929846842
4_42_2013-03-15,12235.148974141115
4_42_2013-03-22,11548.969083520293
4_42_2013-03-29,11148.510688218565
4_42_2013-04-05,12521.716716060393
4_42_2013-04-12,10591.796573618507
4_42_2013-04-19,10329.846838536303
4_42_2013-04-26,10886.29598896058
4_42_2013-05-03,10567.721696055845
4_42_2013-05-10,11620.979893935868
4_42_2013-05-17,10970.093827014998
4_42_2013-05-24,11583.514427334392
4_42_2013-05-31,10736.309189942083
4_42_2013-06-07,11199.652440725853
4_42_2013-06-14,10196.445156631036
4_42_2013-06-21,10194.703948253089
4_42_2013-06-28,10621.580146046523
4_42_2013-07-05,11247.522014438215
4_42_2013-07-12,11308.174162346733
4_42_2013-07-19,11295.154427613164
4_42_2013-07-26,12142.454590470576
4_44_2012-11-02,7545.113419840034
4_44_2012-11-09,6656.373578744895
4_44_2012-11-16,7264.820238387861
4_44_2012-11-23,8256.746149889894
4_44_2012-11-30,7880.111728615725
4_44_2012-12-07,9524.166996111302
4_44_2012-12-14,9765.100167458153
4_44_2012-12-21,11978.742397024662
4_44_2012-12-28,6148.870844171164
4_44_2013-01-04,5711.432361217736
4_44_2013-01-11,5352.325927871216
4_44_2013-01-18,5814.929172840591
4_44_2013-01-25,5610.168543152028
4_44_2013-02-01,6241.384799252703
4_44_2013-02-08,6796.176159069842
4_44_2013-02-15,6672.884755379844
4_44_2013-02-22,5713.256751430379
4_44_2013-03-01,5923.100182154625
4_44_2013-03-08,5481.300888058138
4_44_2013-03-15,5088.7138359580185
4_44_2013-03-22,4851.292699274434
4_44_2013-03-29,4152.8578080366815
4_44_2013-04-05,5270.504340231531
4_44_2013-04-12,4299.944744281694
4_44_2013-04-19,4286.925009548127
4_44_2013-04-26,4353.72665011764
4_44_2013-05-03,4929.512943162262
4_44_2013-05-10,5786.683803281713
4_44_2013-05-17,6035.017887795953
4_44_2013-05-24,5410.655334305417
4_44_2013-05-31,5289.7457924175205
4_44_2013-06-07,5615.032152060511
4_44_2013-06-14,5615.032152060511
4_44_2013-06-21,5331.825347803291
4_44_2013-06-28,5485.595959879875
4_44_2013-07-05,5153.7329523563585
4_44_2013-07-12,5040.03219289415
4_44_2013-07-19,5027.012458160583
4_44_2013-07-26,4898.242739985574
4_45_2012-11-23,17815.004917743863
4_45_2012-12-07,17815.004917743863
4_45_2013-01-04,17815.004917743863
4_45_2013-01-11,17815.004917743863
4_45_2013-01-18,17815.004917743863
4_45_2013-01-25,17815.004917743863
4_46_2012-11-02,40556.15600247771
4_46_2012-11-09,41493.33950806359
4_46_2012-11-16,41430.0588666289
4_46_2012-11-23,46469.13659649973
4_46_2012-11-30,43355.080405642395
4_46_2012-12-07,51120.887126320034
4_46_2012-12-14,69202.16168997013
4_46_2012-12-21,101112.68416885198
4_46_2012-12-28,52836.00512181187
4_46_2013-01-04,42089.317788845976
4_46_2013-01-11,37324.18222033275
4_46_2013-01-18,39502.65836050028
4_46_2013-01-25,38551.7179375577
4_46_2013-02-01,40689.51251821464
4_46_2013-02-08,43916.08466940268
4_46_2013-02-15,45841.327818364734
4_46_2013-02-22,45771.99174940006
4_46_2013-03-01,46966.40900252097
4_46_2013-03-08,47202.07696347089
4_46_2013-03-15,46052.265012166215
4_46_2013-03-22,43674.90039892415
4_46_2013-03-29,43199.71110506131
4_46_2013-04-05,47788.72716063508
4_46_2013-04-12,42244.37595616285
4_46_2013-04-19,43824.88842383886
4_46_2013-04-26,42756.07820186229
4_46_2013-05-03,46786.7792049251
4_46_2013-05-10,45797.43651118604
4_46_2013-05-17,46307.79079425692
4_46_2013-05-24,49288.64675597274
4_46_2013-05-31,49542.349444322404
4_46_2013-06-07,51716.34886305376
4_46_2013-06-14,49449.56373663764
4_46_2013-06-21,47010.06911574475
4_46_2013-06-28,48449.907906971326
4_46_2013-07-05,48696.2531686938
4_46_2013-07-12,45618.05689690721
4_46_2013-07-19,44586.146760799995
4_46_2013-07-26,43251.080419216836
4_47_2012-11-30,17815.004917743863
4_47_2012-12-07,17815.004917743863
4_47_2013-05-17,17815.004917743863
4_47_2013-07-12,17815.004917743863
4_48_2012-11-02,3334.386658839239
4_48_2012-11-09,2719.5150930266245
4_48_2012-11-16,2854.5065472733227
4_48_2012-11-23,4883.945955213652
4_48_2012-11-30,3579.8590278469837
4_48_2012-12-07,6026.549185305371
4_48_2012-12-14,6436.591145455045
4_48_2012-12-21,9813.926207833036
4_48_2012-12-28,5332.994894365162
4_48_2013-01-04,2884.6378821254666
4_48_2013-01-11,3054.0337151754193
4_48_2013-01-18,3135.8534849733833
4_48_2013-01-25,2210.9121826845885
4_48_2013-02-01,2532.915332850489
4_48_2013-02-08,2344.235474657874
4_48_2013-02-15,3737.098624576637
4_48_2013-02-22,4798.473857466306
4_48_2013-03-01,4918.607166555561
4_48_2013-03-08,4579.324112147727
4_48_2013-03-15,2814.8769547653123
4_48_2013-03-22,3908.4404325416863
4_48_2013-03-29,4000.619260774947
4_48_2013-04-05,3237.1480452067603
4_48_2013-04-12,3271.907196530384
4_48_2013-04-19,2564.267199519983
4_48_2013-04-26,2813.4094121668613
4_48_2013-05-03,1920.7037906917176
4_48_2013-05-10,3314.807198186034
4_48_2013-05-17,2420.630611945591
4_48_2013-05-24,2136.760980903431
4_48_2013-05-31,2532.798627753312
4_48_2013-06-07,1917.6036957046472
4_48_2013-06-14,2154.4692884653846
4_48_2013-06-21,2236.5945770482285
4_48_2013-06-28,2065.438019381026
4_48_2013-07-05,3729.0600091132205
4_48_2013-07-12,2607.4484497269414
4_48_2013-07-19,3372.079291597383
4_48_2013-07-26,1836.8599494853906
4_49_2012-11-02,5845.748750908508
4_49_2012-11-09,5420.3436080147385
4_49_2012-11-16,7579.919457802725
4_49_2012-11-23,5460.713572960171
4_49_2012-11-30,6971.719112632638
4_49_2012-12-07,5719.868033493571
4_49_2012-12-14,5868.772423476102
4_49_2012-12-21,6343.874741851146
4_49_2012-12-28,6457.710734580413
4_49_2013-01-04,8011.6166039751815
4_49_2013-01-11,5352.120703803438
4_49_2013-01-18,4313.812734504164
4_49_2013-01-25,5053.784358164435
4_49_2013-02-01,6554.808324745335
4_49_2013-02-08,7392.010075385931
4_49_2013-02-15,7328.680012535685
4_49_2013-02-22,9356.147871738734
4_49_2013-03-01,9715.920515603177
4_49_2013-03-08,8526.373340519382
4_49_2013-03-15,8359.721216550932
4_49_2013-03-22,8605.72467232585
4_49_2013-03-29,7268.748247347609
4_49_2013-04-05,7763.989677556384
4_49_2013-04-12,7632.478924866639
4_49_2013-04-19,7559.576860755142
4_49_2013-04-26,5526.209134751466
4_49_2013-05-03,6860.207378966859
4_49_2013-05-10,6995.015495904855
4_49_2013-05-17,8587.503748143483
4_49_2013-05-24,6660.390977832762
4_49_2013-05-31,6465.886123806834
4_49_2013-06-07,7141.798077200286
4_49_2013-06-14,7015.837694334351
4_49_2013-06-21,7319.068707471486
4_49_2013-06-28,6992.049610808538
4_49_2013-07-05,6972.77782998257
4_49_2013-07-12,7188.833033246627
4_49_2013-07-19,8062.445533633872
4_49_2013-07-26,7936.774424251526
4_52_2012-11-02,4543.282845585312
4_52_2012-11-09,5058.822559275906
4_52_2012-11-16,4363.096794382335
4_52_2012-11-23,7031.735014761555
4_52_2012-11-30,3930.2223316985405
4_52_2012-12-07,5112.255603255614
4_52_2012-12-14,5933.99583336819
4_52_2012-12-21,8710.977761902997
4_52_2012-12-28,4136.2848414177215
4_52_2013-01-04,3972.1065819484566
4_52_2013-01-11,3448.613049792677
4_52_2013-01-18,3543.867112562114
4_52_2013-01-25,3591.3716643283797
4_52_2013-02-01,4345.840043761567
4_52_2013-02-08,4485.192950814905
4_52_2013-02-15,4844.59045765936
4_52_2013-02-22,4222.834823088031
4_52_2013-03-01,5291.830057349611
4_52_2013-03-08,4429.859257477689
4_52_2013-03-15,3950.7672876847723
4_52_2013-03-22,3832.5570583750014
4_52_2013-03-29,3375.4272485435386
4_52_2013-04-05,4311.029837079607
4_52_2013-04-12,3019.4455254655118
4_52_2013-04-19,2781.271120280219
4_52_2013-04-26,2703.8113796996813
4_52_2013-05-03,3622.680627383576
4_52_2013-05-10,3817.322026887336
4_52_2013-05-17,4409.752984380919
4_52_2013-05-24,3396.0210665224868
4_52_2013-05-31,3524.4748361298093
4_52_2013-06-07,4025.3662859721258
4_52_2013-06-14,3424.9601805550906
4_52_2013-06-21,3685.125841015353
4_52_2013-06-28,3408.058378682743
4_52_2013-07-05,3483.205017726495
4_52_2013-07-12,3256.969867955998
4_52_2013-07-19,3505.8570020606403
4_52_2013-07-26,3162.6909718288757
4_54_2012-11-02,750.2932165595556
4_54_2012-11-09,720.7732424948912
4_54_2012-11-16,715.8374159850028
4_54_2012-11-23,803.8963707052083
4_54_2012-11-30,698.5793849871111
4_54_2012-12-07,698.5793849871111
4_54_2012-12-21,881.4610397479132
4_54_2012-12-28,570.1311551113429
4_54_2013-01-04,553.2522451883453
4_54_2013-01-11,501.10968223238507
4_54_2013-01-18,517.8501376635796
4_54_2013-02-01,643.15490789106
4_54_2013-02-08,743.9133461802453
4_54_2013-02-15,650.9185649501516
4_54_2013-02-22,650.9185649501516
4_54_2013-03-01,638.2190813811717
4_54_2013-03-08,650.9185649501516
4_54_2013-03-15,650.9185649501516
4_54_2013-03-22,734.0034977384117
4_54_2013-03-29,615.4639575422403
4_54_2013-04-05,810.1627285390111
4_54_2013-04-12,611.6358279105939
4_54_2013-04-19,616.1404259350702
4_54_2013-04-26,538.680685354533
4_54_2013-05-03,618.7989248050859
4_54_2013-05-10,618.7989248050859
4_54_2013-05-17,660.5837727346136
4_54_2013-05-24,660.5837727346136
4_54_2013-05-31,647.8303397611982
4_54_2013-06-07,643.3257417367219
4_54_2013-06-21,641.584533358774
4_54_2013-06-28,592.3372524414908
4_54_2013-07-12,584.7125891282401
4_54_2013-07-19,589.2171871527164
4_54_2013-07-26,589.2171871527164
4_55_2012-11-02,20037.72630957648
4_55_2012-11-09,33367.0513121183
4_55_2012-11-16,28938.51951576537
4_55_2012-11-23,49172.428365902706
4_55_2012-11-30,27061.911290913653
4_55_2012-12-07,29435.77143963672
4_55_2012-12-14,37784.4205497682
4_55_2012-12-21,64355.52504542408
4_55_2012-12-28,35504.890807161886
4_55_2013-01-04,23913.304301167253
4_55_2013-01-11,17335.083581479284
4_55_2013-01-18,14993.0864515749
4_55_2013-01-25,13555.644854127015
4_55_2013-02-01,14806.001413429152
4_55_2013-02-08,19742.221547522986
4_55_2013-02-15,21273.1889697757
4_55_2013-02-22,20199.884112831758
4_55_2013-03-01,19665.647445923125
4_55_2013-03-08,19461.78328983562
4_55_2013-03-15,19152.22980446187
4_55_2013-03-22,18310.02200280716
4_55_2013-03-29,16299.111443577463
4_55_2013-04-05,17163.27765433958
4_55_2013-04-12,14253.220095165587
4_55_2013-04-19,14309.715136039116
4_55_2013-04-26,12706.669765044573
4_55_2013-05-03,12640.826762768544
4_55_2013-05-10,11256.123532414462
4_55_2013-05-17,12906.654489574046
4_55_2013-05-24,13515.874382440406
4_55_2013-05-31,13592.059375840723
4_55_2013-06-07,12880.527171712774
4_55_2013-06-14,12870.999072475866
4_55_2013-06-21,14651.086538360936
4_55_2013-06-28,13958.997814368462
4_55_2013-07-05,13863.217417301683
4_55_2013-07-12,13623.674220608458
4_55_2013-07-19,13753.741885301784
4_55_2013-07-26,12299.209122248109
4_56_2012-11-02,1751.377635837076
4_56_2012-11-09,1637.3755452017645
4_56_2012-11-16,1603.6880622932085
4_56_2012-11-23,1725.3921996586644
4_56_2012-11-30,1726.6352888976837
4_56_2012-12-07,2647.644361443565
4_56_2012-12-14,2485.3670474244936
4_56_2012-12-21,2101.520879106211
4_56_2012-12-28,1607.4839445721598
4_56_2013-01-04,1417.020915959139
4_56_2013-01-11,846.687727396778
4_56_2013-01-18,723.698912272377
4_56_2013-01-25,1078.3847159764753
4_56_2013-02-01,2238.1649515805148
4_56_2013-02-08,2355.5381354334877
4_56_2013-02-15,3340.6257193661195
