date_observacional,holiday,workingday,weathersit,temp,atemp,hum,windspeed,rents,mean_temp_last_3_days,max_temp_last_3_days,stddev_temp_last_3_days,var_temp_last_3_days,min_temp_last_3_days,mean_atemp_last_3_days,max_atemp_last_3_days,stddev_atemp_last_3_days,var_atemp_last_3_days,min_atemp_last_3_days,mean_hum_last_3_days,max_hum_last_3_days,stddev_hum_last_3_days,var_hum_last_3_days,min_hum_last_3_days,mean_windspeed_last_3_days,max_windspeed_last_3_days,stddev_windspeed_last_3_days,var_windspeed_last_3_days,min_windspeed_last_3_days,mean_rents_last_3_days,max_rents_last_3_days,stddev_rents_last_3_days,var_rents_last_3_days,min_rents_last_3_days,mean_temp_last_7_days,max_temp_last_7_days,stddev_temp_last_7_days,var_temp_last_7_days,min_temp_last_7_days,mean_atemp_last_7_days,max_atemp_last_7_days,stddev_atemp_last_7_days,var_atemp_last_7_days,min_atemp_last_7_days,mean_hum_last_7_days,max_hum_last_7_days,stddev_hum_last_7_days,var_hum_last_7_days,min_hum_last_7_days,mean_windspeed_last_7_days,max_windspeed_last_7_days,stddev_windspeed_last_7_days,var_windspeed_last_7_days,min_windspeed_last_7_days,mean_rents_last_7_days,max_rents_last_7_days,stddev_rents_last_7_days,var_rents_last_7_days,min_rents_last_7_days,mean_temp_last_15_days,max_temp_last_15_days,stddev_temp_last_15_days,var_temp_last_15_days,min_temp_last_15_days,mean_atemp_last_15_days,max_atemp_last_15_days,stddev_atemp_last_15_days,var_atemp_last_15_days,min_atemp_last_15_days,mean_hum_last_15_days,max_hum_last_15_days,stddev_hum_last_15_days,var_hum_last_15_days,min_hum_last_15_days,mean_windspeed_last_15_days,max_windspeed_last_15_days,stddev_windspeed_last_15_days,var_windspeed_last_15_days,min_windspeed_last_15_days,mean_rents_last_15_days,max_rents_last_15_days,stddev_rents_last_15_days,var_rents_last_15_days,min_rents_last_15_days
2011-05-03,0,1,1,0.616667,0.582079,,0.342667,603,0.52250025,0.616667,0.07548921924520083,0.00569862222225,0.451667,0.5210386666666666,0.582079,0.06771232258853138,0.004584958630333337,0.448204,0.6651386666666667,0.762083,0.1410430255146752,0.019893135046333322,0.503333,0.210825,0.342667,0.1205107348869801,0.014522837223,0.106354,1138.25,847,592.968450537913,351611.5833333333,1138,0.558646,0.631667,0.0729466870176922,0.005321219146857144,0.451667,0.5441047142857143,0.594083,0.05418389590617702,0.0029358945755714265,0.448204,0.6739880000000001,0.835417,0.1395789378368623,0.019482279887666664,0.457083,0.2617351428571429,0.342667,0.08900702192229662,0.00792224995147619,0.106354,903.125,878,472.94621787260337,223678.125,1138,0.5329168124999999,0.631667,0.08352034493799998,0.006975648018562498,0.336667,0.5145172666666666,0.594083,0.07410716124588643,0.005491871347923812,0.321954,0.6768332666666667,0.887917,0.1431958268438548,0.020505044825495245,0.407083,0.23657473333333334,0.342667,0.07381876797600484,0.005449210505495238,0.106354,861.4375,878,479.8381628215913,230244.66249999998,1138
2011-05-04,0,1,1,0.414167,0.40465,0.737083,0.328996,255,0.507917,0.616667,0.09216154295583377,0.008493749999999994,0.414167,0.4919415,0.582079,0.08026966749027929,0.006443219519,0.40465,0.7430553333333334,0.762083,0.016854711398695998,0.00028408129633333276,0.73,0.24036775,0.342667,0.11477363718315282,0.01317298779225,0.106354,710.75,847,374.35488955446186,140141.58333333334,1138,0.5314585000000001,0.62,0.08183377557847722,0.006696766825428574,0.414167,0.5170428571428571,0.582079,0.07004611214866144,0.004906457827142856,0.40465,0.6751188571428571,0.835417,0.14013147662395312,0.01963683074080952,0.457083,0.2620917142857143,0.342667,0.08931418876586611,0.007977024314904763,0.106354,850.25,878,522.7353195315143,273252.2142857143,1138,0.526771,0.631667,0.08858707800200506,0.00784767038893333,0.336667,0.5079508666666668,0.594083,0.07936396506679724,0.006298638951123812,0.321954,0.6898054666666666,0.887917,0.1389067163340032,0.019295075842695235,0.407083,0.24760333333333337,0.342667,0.07448684361940001,0.005548289872380952,0.106354,835.5625,878,501.57697564780614,251579.46249999994,1138
2011-05-05,0,0,1,0.459167,0.441917,0.444167,0.295392,614,0.5097919999999999,0.616667,0.09070039966835865,0.008226562499999993,0.414167,0.49036974999999994,0.582079,0.08146422253306454,0.006636419552916661,0.40465,0.6370833333333333,0.737083,0.1671079769859397,0.027925075972333353,0.444167,0.28762725,0.342667,0.07223366000868292,0.005217701638249999,0.183454,579.75,847,243.99368161218166,59532.91666666668,255,0.511354375,0.6175,0.07656036347864437,0.005861489255982143,0.414167,0.49801071428571436,0.582079,0.06972753370731509,0.004861928956904762,0.40465,0.619226,0.762083,0.1435247770723462,0.02059936163366667,0.444167,0.25969057142857144,0.342667,0.08795818723662045,0.007736642701952381,0.106354,858.625,878,517.6951495399034,268008.2678571429,1138,0.523854375,0.631667,0.09007805858763092,0.008114056638916668,0.336667,0.5047948,0.594083,0.08108310650472847,0.00657447016045714,0.321954,0.6750277333333334,0.887917,0.15274135886452284,0.02332992270778095,0.407083,0.25676473333333333,0.342667,0.07104671046317412,0.005047635067638096,0.106354,848.375,878,492.4902537106699,242546.65000000002,1138
2011-05-06,0,0,2,0.479167,0.474117,0.59,0.228246,894,0.49229199999999995,0.616667,0.08725859556513614,0.007614062499999998,0.414167,0.47569075000000005,0.582079,0.07639456956431306,0.005836130258916667,0.40465,0.5904166666666666,0.737083,0.146458444523808,0.021450075972333345,0.444167,0.29882525,0.342667,0.05107377322641566,0.002608530311583333,0.228246,591.5,894,261.64670836836456,68459.0,255,0.49406274999999994,0.616667,0.06370417774313213,0.004058222261928571,0.414167,0.48303757142857146,0.582079,0.06003519705377601,0.0036042248852857155,0.40465,0.6033927142857143,0.762083,0.13906579730079127,0.019339295978904766,0.444167,0.24645314285714287,0.342667,0.08409759916991007,0.007072406186142859,0.106354,899.25,894,504.2991600797516,254317.6428571429,1138,0.5166148124999999,0.631667,0.08862186745509917,0.007853835391229167,0.336667,0.49877646666666664,0.594083,0.07968176811082112,0.006349184169266669,0.321954,0.6734165999999999,0.887917,0.1535544734017401,0.02357897630168571,0.407083,0.25585280000000005,0.342667,0.07133798681347828,0.0050891083626,0.106354,865.9375,894,488.5314686213503,238662.99583333338,1138
2011-05-07,0,1,1,0.52,,0.54125,0.16045,1612,0.46812525000000005,0.52,0.043987319827233536,0.0019348843055833325,0.414167,0.440228,0.474117,0.03476428573982211,0.001208555562999999,0.40465,0.578125,0.737083,0.12208354076614916,0.014904390926000004,0.444167,0.25327099999999997,0.328996,0.07472269385757804,0.005583480977333331,0.16045,843.75,894,575.0781830904966,330714.91666666674,1612,0.49531274999999997,0.616667,0.06415806466788546,0.004116257261928572,0.414167,0.4806333333333333,0.582079,0.06539506733283992,0.004276514831466667,0.40465,0.6154165714285714,0.762083,0.12746172519212337,0.016246491388952376,0.444167,0.23507985714285715,0.342667,0.0902632099075228,0.008147447062809524,0.106354,991.0,894,563.2101865961893,317205.71428571426,1138,0.520416875,0.631667,0.08728781829241697,0.007619163222250003,0.336667,0.5019825,0.594083,0.08167951533302864,0.006671543225038461,0.321954,0.6823610666666666,0.887917,0.1402650653051809,0.019674288545066664,0.444167,0.2448656,0.342667,0.07256590653605864,0.005265810791399998,0.106354,920.125,894,521.2131841514883,271663.18333333335,1138
2011-05-08,0,1,1,0.528333,0.518933,0.631667,0.0746375,1401,0.49666675000000005,0.528333,0.03296293092121312,0.001086554814916668,0.459167,0.4783223333333333,0.518933,0.03867983564253256,0.001496129685333332,0.441917,0.551771,0.631667,0.08069312137970619,0.006511379837999997,0.444167,0.189681375,0.295392,0.09443080888263729,0.00891717766622917,0.0746375,1130.25,894,457.42640573830744,209238.91666666666,1401,0.5022918749999999,0.616667,0.06435842790283956,0.004142007242124998,0.414167,0.4861047142857143,0.582079,0.06142731010094854,0.0037733144262380946,0.40465,0.63375,0.762083,0.11749290443540272,0.013804582592666677,0.444167,0.2150245625,0.342667,0.10100121187159711,0.010201244799531248,0.0746375,920.5,894,447.2298865556409,200014.57142857145,1138,0.532396,0.631667,0.07224500251874402,0.005219340388933329,0.414167,0.5160524285714285,0.594083,0.06314552186048486,0.003987356931032971,0.40465,0.6758333333333333,0.887917,0.1401888643176292,0.01965291767866665,0.444167,0.23520670000000002,0.342667,0.08479268546700913,0.007189799508707143,0.0746375,996.625,894,493.98500314618195,244021.18333333338,1138
2011-05-09,0,1,1,0.5325,0.525246,0.58875,,664,0.515,0.5325,0.02444737735081892,0.0005976742593333339,0.479167,0.5060986666666666,0.525246,0.027876221844671357,0.0007770837443333325,0.474117,0.58791675,0.631667,0.03695449529150679,0.0013656347222499976,0.54125,0.1544445,0.228246,0.07698014250928613,0.005925942340750002,0.0746375,1142.75,894,438.92548722229986,192655.58333333334,1401,0.512396,0.616667,0.06155944491302694,0.0037895652579999976,0.414167,0.4971107142857143,0.582079,0.060398038612508705,0.0036479230682380927,0.40465,0.608988142857143,0.737083,0.10335302743740116,0.010681848280476197,0.444167,0.23054892857142856,0.342667,0.09824491577109244,0.00965206347486905,0.0746375,861.25,894,445.694241765425,198643.3571428571,1401,0.53692725,0.631667,0.0696277819116287,0.00484802801393333,0.414167,0.5214185,0.594083,0.0602367652042275,0.0036284678822692327,0.40465,0.6558888666666666,0.835417,0.12866849612188164,0.016555581894266667,0.444167,0.23552682142857145,0.342667,0.08798412129417425,0.007741205599907966,0.0746375,946.75,894,484.051168094173,234305.53333333333,1138
2011-05-10,0,1,2,0.5325,0.522721,0.489167,0.115671,694,0.52833325,0.5325,0.005892556512244915,3.4722222249999956e-05,0.52,0.5223,0.525246,0.0031774869000516814,1.0096423000000044e-05,0.518933,0.5627085000000001,0.631667,0.061379295882243515,0.003767417962999996,0.489167,0.1169195,0.16045,0.04291987130980242,0.0018421153532500005,0.0746375,1092.75,694,485.6153313065806,235822.25000000003,1401,0.510312625,0.616667,0.06040848754210785,0.003649185367124999,0.414167,0.49566614285714294,0.582079,0.059515734531378546,0.0035421226568095247,0.40465,0.5745834285714286,0.737083,0.09619297950276334,0.009253089305619048,0.444167,0.22086564285714286,0.342667,0.10664194364738883,0.011372504144892855,0.0746375,842.125,894,449.6581042461992,202192.4107142857,1401,0.5338543125000001,0.631667,0.0685989739492934,0.004705819226895835,0.414167,0.5193440714285714,0.594083,0.059608172349440956,0.0035531342108406578,0.40465,0.6344444666666665,0.835417,0.12780250067968527,0.01633347917998095,0.444167,0.23006225,0.342667,0.09311021126161563,0.008669511441182694,0.0746375,883.25,894,442.07080880781984,195426.6,1138
2011-05-11,0,1,1,0.5425,0.5284,0.632917,0.120642,550,0.53395825,0.5425,0.006023783881415378,3.628597224999971e-05,0.528333,0.523825,0.5284,0.004004178900432232,1.603344866666668e-05,0.518933,0.58562525,0.632917,0.06750385277090976,0.00455677013891666,0.489167,0.10365016666666667,0.120642,0.025248343125506938,0.0006374788305833334,0.0746375,827.25,694,387.49741934624547,150154.25,1401,0.50104175,0.5425,0.045640643872226716,0.002083068373071426,0.414167,0.4879977142857143,0.5284,0.04906700501597884,0.002407570981238093,0.40465,0.581875125,0.737083,0.09141427732727453,0.008356570099267857,0.444167,0.18914778571428567,0.328996,0.09695538116656939,0.00940034593715476,0.0746375,835.5,894,454.0534896117103,206164.5714285715,1401,0.529843875,0.631667,0.06588019991456712,0.004340200740783329,0.414167,0.5160512142857143,0.594083,0.05756519876316641,0.0033137521086428557,0.40465,0.6248611333333334,0.835417,0.12161596127615737,0.01479044203712381,0.444167,0.2254414642857143,0.342667,0.09702371272062711,0.00941360083009478,0.0746375,869.3125,894,449.2357538086211,201812.7625,1138
2011-05-12,0,0,1,0.535,0.523363,0.7475,0.189667,695,0.535625,0.5425,0.004732423621500228,2.2395833333333337e-05,0.5325,0.5249325,0.5284,0.0025479338688435484,6.491967000000052e-06,0.522721,0.6145835,0.7475,0.107081871153182,0.011466527129666672,0.489167,0.14199333333333333,0.189667,0.04136135370528065,0.0017107615803333336,0.115671,650.75,695,68.68951885113187,4718.25,550,0.516145875,0.5425,0.03014806895231554,0.0009089060615535723,0.459167,0.5049567142857143,0.5284,0.033506303082227594,0.0011226723462380943,0.441917,0.5831772500000001,0.7475,0.09397913234596285,0.0088320773165,0.444167,0.16924364285714286,0.295392,0.07535648373714231,0.005678599641226192,0.0746375,890.5,894,396.72084463943736,157387.42857142858,1401,0.5238021875000001,0.62,0.060098594629401855,0.003611841076429169,0.414167,0.5109997857142856,0.582079,0.05312253108279816,0.002822003308642856,0.40465,0.6260833333333334,0.835417,0.12282518347034457,0.015086025694523804,0.444167,0.2156676785714286,0.342667,0.09286318266253671,0.00862357069421566,0.0746375,870.375,894,448.77297527071903,201397.18333333338,1138
2011-05-13,0,0,1,0.5125,0.4943,0.863333,0.179725,692,0.5306249999999999,0.5425,0.012808688457449499,0.0001640625,0.5125,0.517196,0.5284,0.015473783700181385,0.0002394379819999991,0.4943,0.68322925,0.863333,0.1599578792940504,0.02558652314825,0.489167,0.15142625,0.189667,0.038683683738539344,0.0014964273875833333,0.115671,657.75,695,71.84416005030147,5161.583333333333,550,0.5228125,0.5425,0.019905101743738256,0.00039621307542857183,0.479167,0.51244,0.5284,0.02034533977761655,0.00041393285066666633,0.474117,0.635573,0.863333,0.11893901133654293,0.014146488417714289,0.489167,0.1527197857142857,0.228246,0.05221236076659846,0.0027261306168214297,0.0746375,900.25,894,389.85372714830953,151985.92857142858,1401,0.5170834375,0.6175,0.05436240786544656,0.0029552713889291664,0.414167,0.5052253571428572,0.582079,0.04991060150001607,0.0024910681420934064,0.40465,0.6279444000000001,0.863333,0.12638355072657653,0.015972801894257146,0.444167,0.20620517857142856,0.342667,0.08893656399574645,0.007909712415369505,0.0746375,879.4375,894,443.2373282640652,196459.3291666667,1138
2011-05-14,0,1,1,,0.500629,0.9225,0.13495,902,0.53,0.5425,0.015612494995996049,0.00024375000000000167,0.5125,0.511673,0.5284,0.0167355877697797,0.00028007989799999996,0.4943,0.7915625,0.9225,0.12832969538523292,0.01646851071766667,0.632917,0.156246,0.189667,0.033612453614694664,0.0011297970380000002,0.120642,709.75,902,144.92843061318231,21004.250000000004,550,0.5290475714285714,0.5425,0.009970197655298227,9.940484128571426e-05,0.5125,0.5162274285714286,0.5284,0.013254132624168479,0.0001756720316190472,0.4943,0.6771355000000001,0.9225,0.15374194179765743,0.023636584667714282,0.489167,0.13939178571428573,0.189667,0.040259348506337785,0.0016208151421547622,0.0746375,901.25,902,389.84566543331334,151979.6428571429,1401,0.5103889999999999,0.616667,0.048970364513360815,0.0023980966005714283,0.414167,0.49963250000000003,0.582079,0.04517901543305254,0.0020411434355,0.40465,0.6427222,0.9225,0.14682198390480514,0.021556694957742862,0.444167,0.1929224642857143,0.342667,0.08425090624768566,0.007098215203556319,0.0746375,900.25,902,435.4382466741601,189606.4666666667,1138
2011-05-15,0,1,1,0.5625,0.536,0.867083,0.152979,1582,0.5366666666666666,0.5625,0.025041632002194582,0.0006270833333333358,0.5125,0.5135730000000001,0.536,0.019474856388002827,0.00037927003133333455,0.4943,0.850104,0.9225,0.07355735747020824,0.005410684837999999,0.7475,0.16433024999999998,0.189667,0.024973313721851177,0.0006236663982500003,0.13495,967.75,902,421.1321051641634,177352.25,1582,0.535119,0.5625,0.01514155299168484,0.00022926662700000012,0.5125,0.518699,0.536,0.014122512160174816,0.00019944534971428558,0.4943,0.717864625,0.9225,0.15574722347164005,0.02425719761912499,0.489167,0.13832450000000002,0.189667,0.0397032348902454,0.0015763468607499999,0.0746375,897.5,902,382.099463490856,146000.0,1401,0.5138889999999999,0.616667,0.05078315764671816,0.002578929100571429,0.414167,0.502385142857143,0.582079,0.046199129520366075,0.00213435956843956,0.40465,0.6700555333333333,0.9225,0.14795339969582444,0.021890208481552383,0.444167,0.18670217857142854,0.342667,0.08371580152139443,0.007008335424369506,0.0746375,944.25,902,467.4333464070929,218493.93333333332,1138
2011-05-16,0,1,1,0.5775,0.550512,0.787917,0.126871,773,0.5508333333333333,0.5775,0.03403429642777026,0.0011583333333333354,0.5125,0.52036025,0.550512,0.02721634720010508,0.0007407295549166677,0.4943,0.8602082500000001,0.9225,0.05526696781607741,0.0030544377315833357,0.787917,0.14863125,0.179725,0.023426546912637382,0.0005488031002500001,0.126871,987.25,902,405.8204652306239,164690.25,1582,0.5421428571428571,0.5775,0.02152656166559949,0.00046339285714285737,0.5125,0.522646375,0.550512,0.018061306335743606,0.0003262107865535721,0.4943,0.737395875,0.9225,0.15316934149070577,0.02346084717269644,0.489167,0.14578642857142857,0.189667,0.02927873862183469,0.0008572445352857143,0.115671,819.0,902,323.968693372854,104955.71428571429,1582,0.5208889999999999,0.616667,0.05189502963262887,0.0026930941005714284,0.414167,0.5055936000000001,0.582079,0.0462203231502581,0.002136318272114285,0.40465,0.6890278,0.9225,0.14321777558479656,0.020511331243457148,0.444167,0.1827134333333333,0.342667,0.08213641923976812,0.006746391365530952,0.0746375,869.75,902,380.8762703731139,145066.73333333337,1138
2011-05-17,0,1,2,0.561667,0.538529,0.837917,0.277354,678,0.5672223333333334,0.5775,0.008910459939494348,7.939629633333363e-05,0.561667,0.5314175,0.550512,0.02147948168989808,0.00046136813366666696,0.500629,0.8538542499999999,0.9225,0.05624042346554061,0.0031629852315833307,0.787917,0.17303849999999998,0.277354,0.07039478903299588,0.004955426322999998,0.126871,983.75,902,409.26142826641586,167494.91666666666,1582,0.5463095714285714,0.5775,0.02216240829164819,0.0004911723412857165,0.5125,0.52430675,0.550512,0.01892436249728303,0.00035813149592857244,0.4943,0.76854175,0.9225,0.14366344916878276,0.020639186627071426,0.489167,0.16223237499999998,0.277354,0.05383803731281842,0.0028985342616964288,0.115671,820.75,902,323.048315714096,104360.21428571428,1582,0.5282223333333333,0.616667,0.04911197900231477,0.0024119864815238075,0.414167,0.5116152666666667,0.582079,0.04404196306846244,0.0019396945109238096,0.40465,0.6940834000000002,0.9225,0.14726220120868957,0.021686155904828575,0.444167,0.1941134333333333,0.342667,0.08264647296831476,0.006830439494102382,0.0746375,841.0,902,376.61527673033476,141839.06666666662,1401
2011-05-18,0,1,1,0.55,0.527158,0.87,0.201492,536,0.5629167500000001,0.5775,0.011273112062928036,0.0001270830555833336,0.55,0.53804975,0.550512,0.009632740156189522,9.278968291666615e-05,0.527158,0.8407292500000001,0.87,0.038071596782684805,0.0014494464815833358,0.787917,0.189674,0.277354,0.06612661430417657,0.00437272911933333,0.126871,892.25,773,470.0328889201974,220930.91666666666,1582,0.5488095714285715,0.5775,0.021315874552839308,0.0004543665079523823,0.5125,0.524861375,0.550512,0.01893626386394632,0.00035858208912499913,0.4943,0.816145875,0.9225,0.09148661901289563,0.008369801458410717,0.632917,0.17296,0.277354,0.051744483267024986,0.0026774915485714285,0.120642,801.0,902,336.45589819257356,113202.5714285714,1582,0.5282778666666667,0.616667,0.049137817982932555,0.0024145251561238103,0.414167,0.5112369333333333,0.582079,0.043870719541246064,0.0019246400330666692,0.40465,0.7034167333333335,0.9225,0.15398426728563938,0.023711154571495235,0.444167,0.19531596666666665,0.342667,0.08261151828555893,0.006824662953445237,0.0746375,821.5625,902,384.23343056879713,147635.32916666666,1401
2011-05-19,0,0,1,0.530833,0.510742,0.829583,0.108213,735,0.555,0.5775,0.01966166132349962,0.0003865809260000008,0.530833,0.53173525,0.550512,0.01693506365257202,0.00028679638091666596,0.510742,0.83135425,0.87,0.03379593513402661,0.001142165231583334,0.787917,0.17848250000000002,0.277354,0.07725835481249477,0.005968853388333333,0.108213,680.5,773,103.94389512296205,10804.333333333332,536,0.547142857142857,0.5775,0.022323753869130648,0.0004983499868095256,0.5125,0.5226541250000001,0.550512,0.019486016549878634,0.00037970484098214397,0.4943,0.840729125,0.9225,0.05393336690355583,0.002908808065553572,0.7475,0.171406375,0.277354,0.05368975922553973,0.0028825902456964285,0.108213,824.125,902,322.82124089258525,104213.55357142857,1582,0.5225556,0.5775,0.04268328291330395,0.0018218626402571449,0.414167,0.5064811333333333,0.550512,0.03926770984239679,0.0015419530362666657,0.40465,0.7113021250000001,0.9225,0.15206998836451371,0.023125281361183334,0.444167,0.17968569999999998,0.328996,0.07452482931638094,0.005553950184635712,0.0746375,829.8125,902,380.6279406016677,144877.6291666667,1401
2011-05-20,0,0,2,0.536667,0.529042,0.719583,0.125013,909,0.54479175,0.561667,0.013817358584403947,0.00019091939825000145,0.530833,0.52636775,0.538529,0.011544640498950156,0.00013327872425000008,0.510742,0.81427075,0.87,0.06548569677099982,0.004288376481583335,0.719583,0.178018,0.277354,0.0776765464860533,0.006033645873999998,0.108213,714.5,909,154.32109382712397,23815.000000000004,536,0.5473809999999999,0.5775,0.02218106377070315,0.0004919995899999999,0.5125,0.5233639999999999,0.550512,0.01961852240686265,0.0003848864214285719,0.4943,0.8372395000000001,0.9225,0.06123601933969444,0.003749850064571432,0.719583,0.163324625,0.277354,0.05538760701234141,0.0030677870105535712,0.108213,850.875,909,319.44167252075476,102042.98214285714,1582,0.5307222666666667,0.5775,0.030421683170459422,0.000925478806923814,0.459167,0.5147739333333334,0.550512,0.02763951301893378,0.00076394267992381,0.441917,0.710208375,0.9225,0.15193507367024683,0.023084266611183336,0.444167,0.16608683333333332,0.295392,0.06306283907162609,0.00397692167177381,0.0746375,870.6875,909,348.54874718849106,121486.22916666667,1401
2011-05-21,0,1,2,0.6025,0.571975,0.626667,0.12065,2258,0.555,0.6025,0.03266696995437442,0.001067130926000001,0.530833,0.53472925,0.571975,0.02615532256061849,0.0006841008982499987,0.510742,0.76145825,0.87,0.11006741978555691,0.012114836898250004,0.626667,0.13884200000000002,0.201492,0.04236881024999404,0.0017951160820000001,0.108213,1109.5,909,780.6845286883386,609468.3333333334,2258,0.5602381428571429,0.6025,0.024550202588631696,0.0006027124471428585,0.530833,0.533073375,0.571975,0.02222721135350926,0.0004940489245535709,0.500629,0.8076562500000001,0.9225,0.09479866486514607,0.00898678686021428,0.626667,0.15594025,0.277354,0.05680848583429868,0.0032272040627857137,0.108213,1046.625,909,580.9494537884882,337502.26785714284,1582,0.5402778,0.6025,0.028808439800566434,0.0008299262037428602,0.479167,0.5234444666666668,0.571975,0.023193833213244613,0.000537953899123809,0.474117,0.721614625,0.9225,0.1367195442424016,0.018692233777850006,0.489167,0.15443736666666666,0.277354,0.05277034610814875,0.0027847094283738097,0.0746375,973.4375,909,483.88152389470986,234141.32916666666,1401
2011-05-22,0,1,2,0.604167,0.5745,0.749583,0.148008,1576,0.56854175,0.604167,0.04025034449024427,0.001620090231583337,0.530833,0.54656475,0.5745,0.031708963941604905,0.0010054583942500001,0.510742,0.731354,0.829583,0.08382353943851335,0.007026385764000003,0.626667,0.125471,0.148008,0.016625349500085703,0.00027640224599999997,0.108213,1369.5,909,694.4362221735461,482241.66666666657,1576,0.5657292500000001,0.604167,0.027528689220779952,0.0007578287302142864,0.530833,0.54230725,0.5745,0.022167397815904603,0.0004913935259285722,0.510742,0.7860416250000002,0.87,0.08396715970448977,0.007050483908839292,0.626667,0.1575725,0.277354,0.05630458559604942,0.003170206359142856,0.108213,1130.875,909,605.3396773713087,366436.125,1576,0.5486111333333332,0.604167,0.027934362077828775,0.0007803285846952384,0.5125,0.5301366666666668,0.5745,0.022413388841961247,0.000502359999380953,0.4943,0.7315885624999999,0.9225,0.13222497401170408,0.01748344375239582,0.489167,0.14908816666666666,0.277354,0.04866088579490963,0.002367881806345238,0.0746375,1016.0625,909,505.9526287114239,255988.0625,1401
2011-05-23,0,1,1,0.631667,0.590296,0.81,0.233842,836,0.59375025,0.631667,0.04033709693218721,0.0016270813889166672,0.536667,0.56645325,0.590296,0.026225421907950307,0.0006877727542499999,0.529042,0.72645825,0.81,0.07641889097762414,0.005839846898250005,0.626667,0.15687825,0.233842,0.052694023711581044,0.0027766601349166653,0.12065,1394.75,909,664.8826337532563,442068.9166666667,1576,0.574375125,0.631667,0.035944700970230406,0.0012920215278392825,0.530833,0.54909425,0.590296,0.02760534744651579,0.0007620552076428557,0.510742,0.7789062500000001,0.87,0.07833296881308295,0.006136054003071426,0.626667,0.167680375,0.277354,0.06230114399990122,0.003881432543696428,0.108213,1037.625,909,582.9635954083484,339846.5535714285,1576,0.5560556,0.631667,0.03398842130953254,0.001155212783114286,0.5125,0.5338966250000001,0.590296,0.02636410285691515,0.0006950659194500015,0.4943,0.7483854375,0.9225,0.12319553056988644,0.015177138752395824,0.489167,0.15398096666666666,0.277354,0.05334883444919949,0.002846098137088094,0.0746375,967.5625,909,481.6268221697514,231964.39583333334,1401
2011-05-24,0,1,2,0.66,0.604813,0.740833,0.207092,659,0.6245835,0.66,0.02713557866835843,0.0007363396296666691,0.6025,0.585396,0.604813,0.015273898716437778,0.00023329198199999963,0.571975,0.73177075,0.81,0.07652018131349406,0.005855338148250004,0.626667,0.177398,0.233842,0.05212730051198379,0.0027172554586666654,0.12065,1332.25,836,733.929322210252,538652.25,1576,0.584687625,0.66,0.0470793006075539,0.002216460545696425,0.530833,0.5558818750000001,0.604813,0.03395034339164651,0.0011526258164107157,0.510742,0.7730207500000001,0.87,0.07932180738656569,0.006291949127071428,0.626667,0.177708,0.277354,0.061241294189460095,0.003750496113999999,0.108213,1023.375,909,591.6842636551548,350090.26785714284,1576,0.5648334,0.66,0.042302590356012144,0.001789509150828572,0.5125,0.5392641250000001,0.604813,0.031379664393520815,0.0009846833374499982,0.4943,0.7552083125,0.9225,0.11926052741049394,0.014223073398229176,0.489167,0.16281126666666665,0.277354,0.05014347778905001,0.002514368364780952,0.108213,921.1875,909,472.7507050937805,223493.22916666663,1576
2011-05-25,0,1,1,0.660833,0.615542,0.69625,0.154233,740,0.63916675,0.660833,0.0269856717830654,0.0007282264815833321,0.604167,0.59628775,0.615542,0.01783267739058464,0.0003180043829166686,0.5745,0.7491665,0.81,0.04679918585118051,0.0021901637963333337,0.69625,0.18579375000000004,0.233842,0.04157761266495067,0.0017286978749166664,0.148008,952.75,836,421.7514078221909,177874.25,1576,0.5970833750000001,0.660833,0.052853106185074064,0.0027934508334107144,0.530833,0.5655085,0.615542,0.038886673604205314,0.0015121733839999984,0.510742,0.755312375,0.87,0.07857405635074924,0.006173882331410717,0.626667,0.16231787500000003,0.233842,0.04626071385848286,0.0021400536466964284,0.108213,1031.125,909,586.9009255645891,344452.6964285714,1576,0.5733889333333334,0.660833,0.047902911704623526,0.0022946889497809575,0.5125,0.5449076250000001,0.615542,0.036407390249554236,0.001325498064783337,0.4943,0.7619270625000001,0.9225,0.11206889195518309,0.012559436544062502,0.489167,0.162275125,0.277354,0.04849064830786104,0.0023513429733166666,0.108213,925.9375,909,470.3701335118972,221248.0625,1576
2011-05-26,0,0,1,0.708333,0.654688,0.6775,0.199642,758,0.66520825,0.708333,0.031785888875149236,0.0010103427315833358,0.631667,0.61633475,0.654688,0.02758240660729231,0.0007607891542500024,0.590296,0.73114575,0.81,0.058899392800350656,0.0034691384722499983,0.6775,0.19870225,0.233842,0.03308366797857617,0.0010945290869166663,0.154233,748.25,836,72.6378000768195,5276.25,659,0.616875,0.708333,0.06162110414692127,0.003797160476285718,0.530833,0.58144975,0.654688,0.046344129610525045,0.0021477783493571443,0.510742,0.731249875,0.829583,0.06706783287396959,0.004498094206410716,0.626667,0.16208662499999998,0.233842,0.046041015800937134,0.0021197751359821426,0.108213,1058.875,909,564.9850661743193,319208.12499999994,1576,0.5851111333333333,0.708333,0.057695315459584305,0.0033287494259809478,0.5125,0.5531555625000001,0.654688,0.04498407111407137,0.0020235666539958302,0.4943,0.773697875,0.9225,0.08903354907664489,0.007926972861183334,0.626667,0.1675233125,0.277354,0.04764716705635114,0.0022702525284958334,0.108213,929.9375,909,468.53480393669804,219524.86250000008,1576
